,search_term,title,link,dates,categories,linked_docs
3499,rail_transport,"WRITTEN QUESTION No. 2126/94 by Brendan DONNELLY , Eryl McNALLY to the Commission. Safety of train doors",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E002126,,,
3500,rail_transport,WRITTEN QUESTION No. 1849/94 by Florus WIJSENBEEK to the Commission. Possible postponement of Betuwe line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E001849,,,
3501,rail_transport,WRITTEN QUESTION No. 1824/94 by Nel van DIJK to the Commission. Incompatibility with the Habitats Directive of the current proposed route of the Betuwe line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E001824,,,
3502,rail_transport,WRITTEN QUESTION No. 1947/94 by Joaquín SISÓ CRUELLAS to the Commission. The Cohesion Fund in Spain,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E001947,,,
3503,rail_transport,WRITTEN QUESTION No. 1808/94 by Cristiana MUSCARDINI to the Commission. Abolition of the international follow-up baggage service for travellers,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E001808,,,
3504,rail_transport,WRITTEN QUESTION No. 1780/94 by Hiltrud BREYER to the Commission. International railway timetables,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E001780,,,
3505,rail_transport,WRITTEN QUESTION No. 1393/93 by Madron SELIGMAN to the Commission. Inadequate facilities for the disabled in Brussels,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001393,,,
3506,rail_transport,WRITTEN QUESTION No. 3516/93 by Sotiris KOSTOPOULOS to the Commission. Heavy goods vehicles in transit through Switzerland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003516,,,
3507,rail_transport,WRITTEN QUESTION No. 3042/93 by Laura GONZÁLEZ ÁLVAREZ to the Commission. The rail accident in Vega de Anzo (Asturias),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003042,,,
3508,rail_transport,WRITTEN QUESTION No. 177/94 by José APOLINÁRIO to the Commission. Railway link over the Guadiana River,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E000177,,,
3509,rail_transport,WRITTEN QUESTION No. 3847/93 by Sérgio RIBEIRO to the Commission. New Interrail system for young persons as from 1.1.1994,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003847,,,
3510,rail_transport,QUESTION No 52 (H-0784/94) by Jean-Pierre COT to the Commission. Lyon-Turin rail-road link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000784,,,
3511,rail_transport,"QUESTION No 50 (H-0782/94) by Juan IZQUIERDO COLLADO to the Commission. High-speed rail links between Madrid, Albacete and Valencia",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000782,,,
3512,rail_transport,WRITTEN QUESTION No. 741/94 by Elda PUCCI to the Commission. The railway system in Sicily and harmonization of investments,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994E000741,,,
3513,rail_transport,WRITTEN QUESTION No. 2890/93 by Ben VISSER to the Commission. ' TGV' high-speed rail links through Belgium,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E002890,,,
3514,rail_transport,WRITTEN QUESTION No. 3729/93 by Alex SMITH to the Commission. Accessibility of transport to people with reduced mobility,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003729,,,
3515,rail_transport,WRITTEN QUESTION No. 826/93 by Sir James SCOTT-HOPKINS to the Commission. Increasing freight by rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000826,,,
3516,rail_transport,WRITTEN QUESTION No. 3664/93 by Sotiris KOSTOPOULOS to the Commission. New tanks for petroleum products in Menemeni (Thessaloniki),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003664,,,
3517,rail_transport,WRITTEN QUESTION No. 1907/93 by Sotiris KOSTOPOULOS to the Commission. Rail transport in Greece,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001907,,,
3518,rail_transport,WRITTEN QUESTION No. 2570/93 by Christos PAPOUTSIS to the Commission. Breach of Community rules,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E002570,,,
3519,rail_transport,WRITTEN QUESTION No. 1307/93 by Sotiris KOSTOPOULOS to the Commission. Level crossings,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001307,,,
3520,rail_transport,WRITTEN QUESTION No. 4013/93 by Sotiris KOSTOPOULOS to the Commission. Hazardous load of pesticides close to Scutari,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E004013,,,
3521,rail_transport,"WRITTEN QUESTION No. 3778/93 by Marguerite-Marie DINGUIRARD to the Commission. Comparative costs of the Pau-Canfranc railway line, the Somport tunnel and the roadworks in the Aspe Valley",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003778,,,
3522,rail_transport,WRITTEN QUESTION No. 1906/93 by Sotiris KOSTOPOULOS to the Commission. Support for rail transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001906,,,
3523,rail_transport,QUESTION No 59 (H-0536/94) by Jean-Pierre RAFFARIN to the Commission. Planned TGV line Paris-Angoulême-Bordeaux-Spain,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000536,,,
3524,rail_transport,QUESTION No 71 (H-0566/94) by James FITZSIMONS to the Commission. Free travel for the elderly,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000566,,,
3525,rail_transport,"WRITTEN QUESTION No. 3191/93 by Wilfried TELKÄMPER to the Commission. Cross-border rail traffic between Strasbourg, Alsace and Offenburg, Baden Württemberg",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003191,,,
3526,rail_transport,WRITTEN QUESTION No. 2689/93 by Glyn FORD to the Commission. ERDF finance for British Rail InterCity 225 project,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E002689,,,
3527,rail_transport,QUESTION No 84 (H-0489/94) by Eryl McNALLY to the Commission. Standards for train doors,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000489,,,
3528,rail_transport,QUESTION No 69 (H-0461/94) by José APOLINÁRIO to the Commission. Transport links with southern Portugal and Algarve-Andalucia,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000461,,,
3529,rail_transport,"WRITTEN QUESTION No. 3063/93 by Günter LÜTTGE to the Commission. Council Regulation on action by the Member States concerning the obligations inherent in the concept of a public service in transport by rail, road and inland waterway",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E003063,,,
3530,rail_transport,WRITTEN QUESTION No. 2745/93 by Günter TOPMANN to the Commission. EC-Austria transit agreement,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E002745,,,
3531,rail_transport,WRITTEN QUESTION No. 1860/93 by Sotiris KOSTOPOULOS to the Commission. Transport of live animals,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001860,,,
3532,rail_transport,WRITTEN QUESTION No. 1994/93 by Virginio BETTINI to the Commission. Withdrawal of the Italian and British railway companies from the European luggage rate scheme,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001994,,,
3533,rail_transport,WRITTEN QUESTION No. 1874/93 by Sotiris KOSTOPOULOS to the Commission. Panhellenic Federation of Railway Workers' complaint about the failure to develop rail transport in Greece,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001874,,,
3534,rail_transport,WRITTEN QUESTION No. 1285/93 by George PATTERSON to the Commission. Channel Tunnel rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001285,,,
3535,rail_transport,Question No 12 by Mrs RØNN (H-0392/94) to the Council: Free rail transport for persons accompanying handicapped people on cross-frontier journeys,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000392,,,
3536,rail_transport,Question No 38 by Mrs RØNN (H-0393/94) to the Commission: Free rail transport for persons accompanying handicapped people on cross-frontier journeys,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000393,,,
3537,rail_transport,Question No 104 by Mr LOMAS (H-0217/94) to the Commission: Channel Tunnel - EC legislation,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91994H000217,,,
3538,rail_transport,WRITTEN QUESTION No. 1065/93 by Sotiris KOSTOPOULOS to the Commission. Development of rail services in the Peloponnese,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E001065,,,
3539,rail_transport,WRITTEN QUESTION No. 923/93 by Bruno GOLLNISCH to the Commission. Transport of ' accompanied luggage' by the SNCF,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000923,,,
3540,rail_transport,WRITTEN QUESTION No. 1899/92 by Günter TOPMANN to the Commission. ' Eiserner Rhein' railway,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E001899,,,
3541,rail_transport,WRITTEN QUESTION No. 24/93 by Sotiris KOSTOPOULOS to the Commission. Future of Inter-rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000024,,,
3542,rail_transport,WRITTEN QUESTION No. 3081/92 by Alexandros ALAVANOS to the Commission. Progress under the Community Support Framework for Greece - railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E003081,,,
3543,rail_transport,WRITTEN QUESTION No. 501/93 by Florus WIJSENBEEK to the Commission. Combined transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000501,,,
3544,rail_transport,WRITTEN QUESTION No. 3267/92 by Ben VISSER to the Commission. Carriage of air freight by rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E003267,,,
3545,rail_transport,"WRITTEN QUESTION No. 418/93 by Dagmar ROTH-BEHRENDT Luigi COLAJANNI , Maria AGLIETTA to the Commission. Termination of infringement proceedings against the United Kingdom",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000418,,,
3546,rail_transport,WRITTEN QUESTION No. 44/93 by Maria AGLIETTA Luigi COLAJANNI to the Commission. Infringement proceedings against the United Kingdom: failure to take further action,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000044,,,
3547,rail_transport,WRITTEN QUESTION No. 45/93 by Maria AGLIETTA to the Commission. Infringement proceedings against the United Kingdom: failure to take further action,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000045,,,
3548,rail_transport,WRITTEN QUESTION No. 46/93 by Luigi COLAJANNI Maria AGLIETTA to the Commission. Infringement proceedings against the United Kingdom: failure to take further action,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993E000046,,,
3549,rail_transport,Question No 55 by Mr HOWELL (H-0802/93) to the Commission: Infrastructural links between the Community and Turkey,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993H000802,,,
3550,rail_transport,"WRITTEN QUESTION No. 2733/92 by: Alexander LANGER and Virginio BETTINI to the Commission. Commission proposals constituting an arbitrary decision in favour of high speed trains, at least with regard to Italy",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002733,,,
3551,rail_transport,WRITTEN QUESTION No. 3034/92 by Mrs Jessica LARIVE to the Commission. European senior citizens' rail pass,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E003034,,,
3552,rail_transport,WRITTEN QUESTION No. 1359/92 by Mr Ernest GLINNE to the Commission. The rebuilding of the Benguela railway in Angola,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E001359,,,
3553,rail_transport,WRITTEN QUESTION No. 2972/91 by Mr Sérgio RIBEIRO to the Commission. Transport infrastructure funding,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002972,,,
3554,rail_transport,WRITTEN QUESTION No. 2772/92 by Mr Sotiris KOSTOPOULOS to the Commission. Railway services in the Peloponnese,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002772,,,
3555,rail_transport,WRITTEN QUESTION No. 2996/92 by Mr Elmar BROK to the Commission. Forwarding of luggage by rail to Italy and the United Kingdom,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002996,,,
3556,rail_transport,The corrigendum does not concern the search language used.,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:31992L0106R(01),,,
3557,rail_transport,Question No 92 by Mr BALFE (H-0283/93) to the Commission: Channel Tunnel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91993H000283,,,
3558,rail_transport,WRITTEN QUESTION No. 2140/92 by Mr Rinaldo BONTEMPI to the Commission. Abolition of the ' Inter-Rail' ticket,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002140,,,
3559,rail_transport,WRITTEN QUESTION No. 2632/92 by Mr Reimer BöGE to the Commission. Interrail ticket,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002632,,,
3560,rail_transport,WRITTEN QUESTION No. 2440/92 by Mr Ben FAYOT to the Commission. Withdrawal of railway companies from the Interrail scheme,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002440,,,
3561,rail_transport,"WRITTEN QUESTION No. 2026/92 by Mr Dieter ROGALLA to the Commission. The transport of bicycles on trains, coaches and other forms of public transport",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002026,,,
3562,rail_transport,WRITTEN QUESTION No. 2263/92 by Mr Ian WHITE to the Commission. Through sleeper trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002263,,,
3563,rail_transport,WRITTEN QUESTION No. 2225/92 by Mr Florus WIJSENBEEK to the Commission. Transport of bicycles,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002225,,,
3564,rail_transport,WRITTEN QUESTION No. 2219/92 by Mr Henry CHABERT to the Commission. Transport of lorries by rail in the Community and its future,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E002219,,,
3565,rail_transport,"WRITTEN QUESTION No. 1918/91 by Mr Rui AMARAL, Florus WIJSENBEEN and Mrs Mechthild von ALEMANN to the Commission. Need to conclude transit agreements with the Swiss Confederation and Austria",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001918,,,
3566,rail_transport,WRITTEN QUESTION No. 840/92 by Mr Ben VISSER to the Commission. Underground transport of goods and persons,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E000840,,,
3567,rail_transport,WRITTEN QUESTION No. 1360/92 by Mr Ernest GLINNE to the Council. The rebuilding of the Benguela railway in Angola,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E001360,,,
3568,rail_transport,WRITTEN QUESTION No. 1411/92 by Mr Elmar BROK to the Commission. The transport of bicycles on trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E001411,,,
3569,rail_transport,Question No 63 by Mr KOSTOPOULOS (H-1182/92) to the Commission: The bridge between Rion and Andirrion,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992H001182,,,
3570,rail_transport,WRITTEN QUESTION No. 1483/92 by Mr Sérgio RIBEIRO to the Commission. Privatizations in Portugal,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992E001483,,,
3571,rail_transport,WRITTEN QUESTION No. 3099/91 by Mr Jean-Pierre RAFFARIN to the Commission. Inter-Atlantic high-speed train link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E003099,,,
3572,rail_transport,"ORAL QUESTION B3-1375/92 with debate by Mrs van DIJK on behalf of the Committee on Transport and Tourism to the Commission: Road, rail and air transport hampered by the civil war in ex-Yugoslavia",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992O000255,,,
3573,rail_transport,WRITTEN QUESTION No. 3266/91 by Mr Diego de los SANTOS LÓPEZ to the Commission. ECSC financing for the Seville- Madrid high-speed rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E003266,,,
3574,rail_transport,Question No 130 by Mrs RØNN (H-0875/92) to the Commission: End of some Member States' participation in Interrail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992H000875,,,
3575,rail_transport,WRITTEN QUESTION No. 2397/91 by Mrs Ursula BRAUN-MOSER to the Commission. Projected new Brenner railway tunnel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002397,,,
3576,rail_transport,Question No 140 by Mr ROGALLA (H-0764/92) to the Commission: Cross-border transport of bicycles,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992H000764,,,
3577,rail_transport,Question No 92 by Mr ROGALLA (H-0763/92) to the Commission: Public transport and internal frontiers,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992H000763,,,
3578,rail_transport,WRITTEN QUESTION No. 3022/91 by Mr Filippos PIERROS to the Commission. Take-up at national level of funds earmarked for Greece under the Community Support Framework,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E003022,,,
3579,rail_transport,WRITTEN QUESTION No. 2934/91 by Mr Virginio BETTINI to the Commission. Awarding of contracts for high-speed rail links,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002934,,,
3580,rail_transport,WRITTEN QUESTION No. 2933/91 by Mr Virginio BETTINI to the Commission. Tendering procedures for road construction,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002933,,,
3581,rail_transport,WRITTEN QUESTION No. 2404/91 by Mr Vassilis EPHREMIDIS to the Commission. Reductions in the budget for the Rion- Andirrion link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002404,,,
3582,rail_transport,WRITTEN QUESTION No. 2312/91 by Mr Mihail PAPAYANNAKIS to the Commission. Modernization of the Greek railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002312,,,
3583,rail_transport,WRITTEN QUESTION No. 1758/91 by Mr Bouke BEUMER to the Commission. Italo-Austrian agreement on freight traffic,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001758,,,
3584,rail_transport,WRITTEN QUESTION No. 2273/91 by Mr Vassilis EPHREMIDIS to the Commission. Increase in rail fares,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002273,,,
3585,rail_transport,WRITTEN QUESTION No. 2317/91 by Mr Ben VISSER to the Commission. TGV high-speed train route between Brussels and Amsterdam,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002317,,,
3586,rail_transport,WRITTEN QUESTION No. 2246/91 by Vincenzo MATTINA to the Commission. High-speed trains in the Italian railway system,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002246,,,
3587,rail_transport,Question No 80 by Mr MAHER (H-0305/92) to the Commission: Structural funding for infrastructure in Ireland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91992H000305,,,
3588,rail_transport,WRITTEN QUESTION No. 1873/91 by Mr Thomas MEGAHY to the Commission. Construction of railway track in EC countries,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001873,,,
3589,rail_transport,WRITTEN QUESTION No. 1212/91 by Mr Ben VISSER to the Commission. Relations with Hungary and other Eastern European countries in the transport sector,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001212,,,
3590,rail_transport,WRITTEN QUESTION No. 2235/91 by Mr Dieter ROGALLA to the Commission. Border traffic between France and Italy,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002235,,,
3591,rail_transport,WRITTEN QUESTION No. 2192/91 by Mr Proinsias DE ROSSA to the Commission. Dublin/Belfast rail-link and the Transport Infrastructure Fund,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002192,,,
3592,rail_transport,WRITTEN QUESTION No. 1686/91 by Mr Brian SIMPSON to the Commission. Investment criteria,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001686,,,
3593,rail_transport,WRITTEN QUESTION No. 918/91 by Mr Carlos ROBLES PIQUER to the Commission. Community funds to finance infrastructure works in poor countries,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E000918,,,
3594,rail_transport,WRITTEN QUESTION No. 2027/91 by Mr Elmar BROK to the Commission. Transport of bicycles on trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002027,,,
3595,rail_transport,WRITTEN QUESTION No. 883/91 by Mr Dieter ROGALLA to the Commission. The breakdown of the European traffic system,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E000883,,,
3596,rail_transport,WRITTEN QUESTION No. 1132/91 by Mrs Gepa MAIBAUM to the Commission. Projected Paris / London - Brussels - Amsterdam / Cologne rapid rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001132,,,
3597,rail_transport,WRITTEN QUESTION No. 1525/91 by Mrs Heinke SALISCH to the Commission. European social dialogue in the public sector,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001525,,,
3598,rail_transport,"WRITTEN QUESTION No. 2345/91 by Mrs Marie JEPSEN to the Commission. Proceedings by the Commission against DSB, among other railway undertakings, for infringement of Community competition rules",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002345,,,
3599,rail_transport,WRITTEN QUESTION No. 2373/91 by Mr Pierre BERNARD-REYMOND to the Council. High-speed rail link between Barcelona and Turin via the Durance valley,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E002373,,,
3600,rail_transport,WRITTEN QUESTION No. 1022/91 by Mr Marc GALLE to the Commission. Container goods transport,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001022,,,
3601,rail_transport,WRITTEN QUESTION No. 1069/91 by Mr Sérgio RIBEIRO to the Commission. European high-speed train network -link with Portugal,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001069,,,
3602,rail_transport,WRITTEN QUESTION No. 1315/91 by Mr Florus WIJSENBEEK to the Commission. Rail transport cooperative,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001315,,,
3603,rail_transport,WRITTEN QUESTION No. 1299/91 by Mr Ian WHITE to the Commission. Frontier checks,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E001299,,,
3604,rail_transport,WRITTEN QUESTION No. 300/91 by Mrs Raymonde DURY to the Council. Rail fares for cross-border journeys,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E000300,,,
3605,rail_transport,WRITTEN QUESTION No. 2813/90 by Mrs Hiltrud BREYER to the Commission. Saarland and regional freight transport by rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002813,,,
3606,rail_transport,WRITTEN QUESTION No. 3052/90 by Mr Florus WIJSENBEEK to the Commission. Border checks on the Paris-Brussels train,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E003052,,,
3607,rail_transport,Question No 108 by Mr DE ROSSA (H-0826/91) to the Commission: Dublin/Belfast rail-link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991H000826,,,
3608,rail_transport,WRITTEN QUESTION No. 2865/90 by Mr Karel PINXTEN to the Commission. Environmental implications of the HST route and financial assistance from the EC,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002865,,,
3609,rail_transport,WRITTEN QUESTION No. 2478/90 by Mr Ernest GLINNE to the Commission. Reduced fares for retired persons on Community railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002478,,,
3610,rail_transport,Question No 91 by Mr CORNELISSEN (H-0782/91) to the Commission: TGV line between Antwerp and Rotterdam,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991H000782,,,
3611,rail_transport,WRITTEN QUESTION No. 297/91 by Mrs Raymonde DURY to the Commission. Rail fares for cross-border journeys,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E000297,,,
3612,rail_transport,WRITTEN QUESTION No. 2425/90 by Mrs Raymonde DURY to the Commission. Social consequences of Community railway policy,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002425,,,
3613,rail_transport,WRITTEN QUESTION No. 2689/90 by Mr Henry McCUBBIN to the Commission. Railfreight distribution -North East Scotland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002689,,,
3614,rail_transport,WRITTEN QUESTION No. 99/91 by Mrs Claire JOANNY and Mr Gérard MONNIER-BESOMBES to the Commission. Railway link as an alternative to road link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991E000099,,,
3615,rail_transport,WRITTEN QUESTION No. 2824/90 by Sir James SCOTT-HOPKINS to the Commission. Encouraging more use of rail,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002824,,,
3616,rail_transport,Question No 116 by Sir James SCOTT-HOPKINS (H-0265/91) to the Commission: Railways: minimum standards of safety,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991H000265,,,
3617,rail_transport,Written Question No. 469/90 by Mr Mauro Chiabrando to the Commission of the European Communities. High-speed trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E000469,,,
3618,rail_transport,WRITTEN QUESTION No. 2671/90 by Mr Rolf LINKOHR to the Commission. SNCF high-speed train route - environmental impact assessment,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E002671,,,
3619,rail_transport,Written Question No. 1531/90 by Mrs Anita Pollack to the Commission of the European Communities. Trains,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E001531,,,
3620,rail_transport,Written Question No. 937/89 by Mr Jens-Peter Bonde to the Commission of the European Communities. Scandinavian Link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91989E000937,,,
3621,rail_transport,"Written Question No. 1483/90 by Mr Petrus Cornelissen, Mr Karel Pinxten and Mr Günter Rinsche to the Commission of the European Communities. The ' Iron Rhine'",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E001483,,,
3622,rail_transport,Written Question No. 1764/90 by Mr Florus Wijsenbeek to the Commission of the European Communities. Cooperative in the rail transport sector,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E001764,,,
3623,rail_transport,Written Question No. 1137/90 by Mr Proinsias De Rossa to the Commission of the European Communities. Dublin-Belfast rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990E001137,,,
3624,rail_transport,Question No 59 by Mr SIMEONI (H-0070/91) to the Commission: The railway as a desirable solution to the problems of Aspe (Franco-Spanish border region),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91991H000070,,,
3625,rail_transport,Question No 63 by Mr VANDEMEULEBROUCKE (H-1238/90) to the Commission: Subsidies for schemes to reduce the damage caused by the TGV project,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H001238,,,
3626,rail_transport,Question No 63 by Mr ALAVANOS (H-1344/90) to the Commission: Làrissa-VÒlos railway,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H001344,,,
3627,rail_transport,Question No 62 by Mr SIMEONI (H-1349/90) to the Commission: European master plan for high speed trains and ' Atlantic arc',https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H001349,,,
3628,rail_transport,Question No 61 by Mr RAFFARIN (H-1320/90) to the Commission: Rail links between France and Spain,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H001320,,,
3629,rail_transport,Question No 79 by Mr CHRISTIANSEN (H-1277/90) to the Commission: Conference of States bordering the Baltic Sea,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:91990H001277,,,
